alpha_4,alpha_5,alpha_6,chi_squared
-0.6,-0.5,0.5,32.853586283366646
-0.6,-0.5,1.125,27.07900332163853
-0.6,-0.5,1.75,172.09536400349887
-0.6,-0.5,2.375,2220.380817996608
-0.6,-0.5,3.0,15178.968329923977
-0.6,-0.3999999999999999,0.5,32.64078469937154
-0.6,-0.3999999999999999,1.125,26.93378248113982
-0.6,-0.3999999999999999,1.75,200.5570222016724
-0.6,-0.3999999999999999,2.375,2595.854085935245
-0.6,-0.3999999999999999,3.0,17689.284223459108
-0.6,-0.29999999999999993,0.5,32.552657157264754
-0.6,-0.29999999999999993,1.125,26.999231202465815
-0.6,-0.29999999999999993,1.75,233.66846469362443
-0.6,-0.29999999999999993,2.375,3026.255555165571
-0.6,-0.29999999999999993,3.0,20559.433748571053
-0.6,-0.19999999999999996,0.5,32.52587466115339
-0.6,-0.19999999999999996,1.125,27.22695101869062
-0.6,-0.19999999999999996,1.75,271.94599206704214
-0.6,-0.19999999999999996,2.375,3518.3087608097003
-0.6,-0.19999999999999996,3.0,23833.533505222982
-0.6,-0.09999999999999998,0.5,32.49819654599799
-0.6,-0.09999999999999998,1.125,27.571362652866036
-0.6,-0.09999999999999998,1.75,315.96827446938767
-0.6,-0.09999999999999998,2.375,4079.446800013245
-0.6,-0.09999999999999998,3.0,27560.29833344003
-0.6,0.0,0.5,32.422318826202854
-0.6,0.0,1.125,28.003709256110888
-0.6,0.0,1.75,366.39554972986616
-0.6,0.0,2.375,4717.88780371629
-0.6,0.0,3.0,31793.45465305818
-0.6,0.10000000000000009,0.5,32.28030711190264
-0.6,0.10000000000000009,1.125,28.52665534963329
-0.6,0.10000000000000009,1.75,423.9897889442835
-0.6,0.10000000000000009,2.375,5442.715400515069
-0.6,0.10000000000000009,3.0,36592.18295610129
-0.6,0.20000000000000018,0.5,32.08994923524423
-0.6,0.20000000000000018,1.125,29.180817263381037
-0.6,0.20000000000000018,1.75,489.6271870057988
-0.6,0.20000000000000018,2.375,6263.955764883689
-0.6,0.20000000000000018,3.0,42021.582453475785
-0.6,0.30000000000000004,0.5,31.898403087756808
-0.6,0.30000000000000004,1.125,30.038601254140705
-0.6,0.30000000000000004,1.75,564.298376999271
-0.6,0.30000000000000004,2.375,7192.646894766695
-0.6,0.30000000000000004,3.0,48153.1549982876
-0.6,0.40000000000000013,0.5,31.76776416981131
-0.6,0.40000000000000013,1.125,31.18997451845743
-0.6,0.40000000000000013,1.75,649.1010174977952
-0.6,0.40000000000000013,2.375,8240.90502545421
-0.6,0.40000000000000013,3.0,55065.3147407028
-0.6,0.5,0.5,31.761217711970396
-0.6,0.5,1.125,32.72883470855262
-0.6,0.5,1.75,745.2334433265735
-0.6,0.5,2.375,9421.997140450096
-0.6,0.5,3.0,62843.93409674015
-0.6,0.6000000000000001,0.5,31.934697539055666
-0.6,0.6000000000000001,1.125,34.74490090586508
-0.6,0.6000000000000001,1.75,853.9943288867121
-0.6,0.6000000000000001,2.375,10750.424811353725
-0.6,0.6000000000000001,3.0,71582.93296142796
-0.6,0.7000000000000002,0.5,32.33393515605449
-0.6,0.7000000000000002,1.125,37.32101035203122
-0.6,0.7000000000000002,1.75,976.7882757067599
-0.6,0.7000000000000002,2.375,12242.019574665892
-0.6,0.7000000000000002,3.0,81384.9131525751
-0.6,0.8,0.5,32.99472542064338
-0.6,0.8,1.125,40.5336481611984
-0.6,0.8,1.75,1115.1351800949753
-0.6,0.8,2.375,13914.048011500283
-0.6,0.8,3.0,92361.83811271269
-0.6,0.9000000000000001,0.5,33.94449308328833
-0.6,0.9000000000000001,1.125,44.45479519376362
-0.6,0.9000000000000001,1.75,1270.6814960555334
-0.6,0.9000000000000001,2.375,15785.324969912741
-0.6,0.9000000000000001,3.0,104635.75825717785
-0.6,1.0,0.5,35.20408816933292
-0.6,1.0,1.125,49.15402300674581
-0.6,1.0,1.75,1445.212353756141
-0.6,1.0,2.375,17876.33422972028
-0.6,1.0,3.0,118339.58330673007
-0.5,-1.0,0.5,35.32273237930164
-0.5,-1.0,1.125,29.89193961252379
-0.5,-1.0,1.75,95.40008793978315
-0.5,-1.0,2.375,1154.0906551292724
-0.5,-1.0,3.0,7993.554754800468
-0.5,-0.9,0.5,33.90705132165363
-0.5,-0.9,1.125,28.31939390815668
-0.5,-0.9,1.75,109.29665141652613
-0.5,-0.9,2.375,1364.7762943883638
-0.5,-0.9,3.0,9426.201466957089
-0.5,-0.8,0.5,32.81760889964429
-0.5,-0.8,1.125,27.113926873388017
-0.5,-0.8,1.75,126.24409777380768
-0.5,-0.8,2.375,1609.4373568974165
-0.5,-0.8,3.0,11081.05826349205
-0.5,-0.7,0.5,32.03526691861255
-0.5,-0.7,1.125,26.265754689892315
-0.5,-0.7,1.75,146.6043585675523
-0.5,-0.7,2.375,1892.5441047915513
-0.5,-0.7,3.0,12987.374982885785
-0.5,-0.6,0.5,31.533586283366652
-0.5,-0.6,1.125,25.75900332163854
-0.5,-0.6,1.75,170.77536400349888
-0.5,-0.6,2.375,2219.060817996608
-0.5,-0.6,3.0,15177.648329923977
-0.5,-0.5,0.5,31.275880231793415
-0.5,-0.5,1.125,25.568878013561694
-0.5,-0.5,1.75,199.1921177340943
-0.5,-0.5,2.375,2594.489181467667
-0.5,-0.5,3.0,17687.919318991528
-0.5,-0.3999999999999999,0.5,31.211626318697686
-0.5,-0.3999999999999999,1.125,25.658200363898743
-0.5,-0.3999999999999999,1.75,232.32743385505736
-0.5,-0.3999999999999999,2.375,3024.914524327004
-0.5,-0.3999999999999999,3.0,20558.092717732485
-0.5,-0.29999999999999993,0.5,31.273284081254893
-0.5,-0.29999999999999993,1.125,25.974360438792125
-0.5,-0.29999999999999993,1.75,270.69340148714366
-0.5,-0.29999999999999993,2.375,3517.056170229802
-0.5,-0.29999999999999993,3.0,23832.280914643085
-0.5,-0.19999999999999996,0.5,31.376590284698203
-0.5,-0.19999999999999996,1.125,26.449756391566247
-0.5,-0.19999999999999996,1.75,314.84666820808786
-0.5,-0.19999999999999996,2.375,4078.3251937519453
-0.5,-0.19999999999999996,3.0,27559.176727178732
-0.5,-0.09999999999999998,0.5,31.430015163822716
-0.5,-0.09999999999999998,1.125,27.01140559373075
-0.5,-0.09999999999999998,1.75,365.403246067486
-0.5,-0.09999999999999998,2.375,4716.89550005391
